"Noah Johnsen IV","Leil. 859 Markusveien 7, Stavsjøen, TX 9939","0673"
"Ole Even Danielsen","Blåveisrøa 24, Storodden, VA 1375","6968"
"Lars Olstad","Oppgang B Hestemyrroa 1, Vestdal, WA 6512","5229"
"Frida Tiril Carlsen","Leil. 735 Madeleineveien 2, Stavfjord, DE 7445","3156"
"Sandra Sørensen Strand","Søndre Lillestien 63, Utø, PA 0012","4870"
"Herman Solberg V","Oppgang A Bruhaugen 1, Stavvær, VT 3058","6689"
"Dr. Maria Carlsen","Leil. 552 Aaleruds Vei 07, Fagervær, MI 4492","0903"
"Hedda Kaja Lie","Brutoppen 26, Sandsand, AR 8184","3210"
"Mathias Holm V","Miaveien 1, Stavmark, UT 2834","5155"
"Camilla Larsen","Tinghøgda 2, Høyhelle, AZ 1200","0781"
"Elise Torgersen III","Oppgang A Sebastians Vei 4, Gjesbø, AR 2814","8300"
"Håkon Svendsen Jr.","Oppgang B Moens Vei 7, Vestbø, MA 2109","5605"
"Sunniva Smedsrud Holm","Jakobsensgate 6, Nærodden, AR 0031","7055"
"Filip Daniel Arnesen","Oppgang B Søndre Eiketjernet 32, Staveid, MN 0184","4886"
"Prof. Ida Hansen","Annasvei 8, Innsand, DE 3795","4239"
"Dr. Silje Fjeld","Oppgang B Granlia 3, Tandsund, AK 0961","7194"
"Tiril Aas Jr.","Leil. 048 Østre Vassflata 42, Gjessand, MA 8896","7110"
"Joakim Fjeld Bjerke","Oppgang B Vestre Brugrenda 10, Næreid, OH 1884","3232"
"Dr. Kasper Gran","Nedre Korsringen 84, Stavodden, NM 0508","3223"
"Mina Røed Jr.","Blåveishagen 28, Nærøy, MT 0811","2440"
"Jenny Fredriksen Jr.","Leil. 308 Østbys Gate 9, Høynes, VT 1569","4735"
"Lars Pedersen I","Vestre Granrøa 40, Tandsand, RI 6022","4586"
"Jonathan Amundsen Sr.","Østre Bruvollen 64, Sandfjell, NM 5567","5223"
"Hedda Jacobsen Jr.","Emmasvei 60, Nærgrunn, AZ 5851","0569"
"Prof. Herman Wold","Leil. 998 Torghagen 5, Næreid, PA 3718","6718"
"Kristian Gundersen","Fredriks Gate 4, Utstrøm, VA 0877","8219"
"Karoline Julie Rasmussen","Victorias Vei 68, Smestad, CO 0858","1418"
"Marius Haukelidsæter Myhrer","Leil. 604 Søndre Litjvollen 30, Vestvær, AZ 7938","9910"
"Prof. Marte Aas","Oppgang B Sørensengata 03, Tandhamn, IA 6162","2446"
"Victoria Maria Haukelidsæter","Granittgrenda 30, Lillefoss, AL 0330","2607"
"Jørgen Olstad","Karolinegata 13, Nærfjord, NH 1128","2309"
"Elise Jacobsen","Gamle Korsåsen 45, Gjesø, PA 0031","7941"
"Tiril Camilla Amundsen","Leil. 207 Thomasveien 7, Smefoss, WV 2991","7466"
"Jonas Røed I","Hagengata 63, Høystrøm, MS 0263","1321"
"Vilde Gran I","Søndre Blåveisvollen 30, Malfoss, WY 6067","0440"
"Amalie Torp","Oppgang A Øvre Geiteryggmoen 92, Fagerstrøm, MA 8421","4672"
"Benjamin Aksel Edvardsen","Leil. 173 Strandsgate 21, Høyvåg, NV 1988","7472"
"Prof. Jakob Henriksen","Oles Vei 35, Maløy, OH 0157","5528"
"Vilde Malin Arnesen","Juliegata 56, Smestrand, IA 0497","7489"
"Andreas Eirik Kristensen","Gamle Rognealléen 16, Lofoss, VA 0935","3946"
"Kristoffer Filip Olsen","Oppgang A Korsbråten 0, Innfjell, OH 8948","1711"
"Fredrik Jonathan Eriksen","Leil. 861 Bergesvei 13, Fagerstrøm, TN 0754","0186"
"Markus Henriksen","Kristoffergata 25, Høygrunn, IA 4958","6953"
"Prof. Emilie Haugen","Oppgang A Brutjernet 35, Lilleby, MA 3209","8128"
"Julie Eline Carlsen","Nedre Malmkroken 8, Utberg, PA 6490","1434"
"Tuva Aalerud Sr.","Ingrids Gate 9, Nordø, LA 0170","4626"
"Ingrid Mathilde Johnsen","Øvre Elvekollen 95, Innås, CO 0349","2350"
"Johannes Halvorsen","Fossemyra 9, Innberg, DE 0596","0585"
"Emil Solli","Vassvollen 2, Fagervåg, MD 6744","6633"
"William Eriksen Jr.","Martines Gate 31, Vestdal, KY 3043","2937"
"Nikolai Berntsen","Veggesgate 17, Lostad, IA 6088","2335"
"Joakim Karlsen Ryan","Nedre Høyåsen 0, Smehamn, TN 5846","4893"
"Dr. Ida Torgersen","Oppgang A Søndre Bergberget 30, Malvåg, NH 7999","1373"
"Tobias Aasen Jr.","Oppgang B Bakkesgate 82, Utfjord, VT 5486","0650"
"Herman Sondre Torgersen","Leil. 850 Malmbakken 92, Fagereid, SD 0139","5291"
"Tuva Eide Jr.","Leil. 320 Vestre Granittmarka 0, Lovik, TN 1863","8624"
"Fredrik Stensrud V","Olesvei 5, Fagerbø, SD 9223","5869"
"Mathias Karlsen Olstad","Oppgang A Vestre Konvallholtet 5, Fetvåg, TN 5662","0475"
"Prof. Nora Olstad","Oppgang A Eikehavna 4, Fagerhavn, HI 8920","0409"
"Benjamin Noah Svendsen","Oppgang A Granhøgda 03, Innfjord, OK 6279","3082"
"Maria Nordskaug I","Eikeberget 71, Storø, WY 8093","4274"
"Eline Nielsen","Oppgang A Blåveisvollen 8, Gjesås, ND 0000","4436"
"Martine Kristine Amundsen","Oppgang B Østre Furustykket 04, Smehavn, RI 0111","1252"
"Marie Julie Carlsen","Oppgang A Tobiassvei 3, Høystrøm, WA 3056","6201"
"Henrik Elias Huseby","Oppgang A Mathildesvei 2, Nordø, NV 5119","3178"
"Oskar Kasper Aalerud","Leil. 828 Øvre Bjørkeløkka 43, Malfjell, HI 0006","4169"
"Hanna Kleven Thoresen","Østre Litjskogen 9, Innås, UT 2181","5863"
"Helene Stensrud","Nedre Bekkegropa 24, Nordberg, CT 3907","9519"
"Dr. Julie Østby","Leil. 214 Emilieveien 2, Vestøy, VA 4302","6445"
"Martine Solli IV","Markussgate 2, Fagerfjord, IL 2541","3055"
"Martine Ingrid Andreassen","Leil. 928 Lilleplassen 28, Malø, WI 5325","5460"
"Magnus Jonas Eide","Sondres Vei 25, Tandvær, MT 7224","0424"
"Adrian Eirik Stensrud","Øvre Damstranda 14, Nærborg, AK 0400","4846"
"Prof. Amalie Johansen","Nedre Solduggtjernet 2, Sandhelle, GA 0002","1340"
"Elias Kristensen","Oppgang A Malmhøgda 33, Malhamn, NV 1728","7288"
"Silje Sara Aasen","Leil. 043 Rogneskogen 4, Loby, RI 1910","4328"
"Oliver Jonas Bakke","Oppgang A Gamle Kualléen 4, Smevåg, WI 7439","0409"
"Leah Natalie Amundsen","Oppgang B Granitthavna 2, Lilleborg, VT 6401","0772"
"Eirik Aksel Holm","Oppgang B Nedre Geiteryggrøa 76, Lostrand, NC 0196","4348"
"Isak Elias Andersen","Gamle Geiteryggstubben 15, Innsjøen, TN 8798","4356"
"Camilla Kristine Ryan","Haukelidsæters Vei 9, Utvåg, MD 2598","9423"
"Filip Danielsen","Oppgang B Solduggstubben 0, Feteid, IA 6626","8203"
"Frida Johansen","Edvardsengata 34, Maløy, NY 4483","4504"
"Anna Carlsen Jensen","Camillasgate 62, Fagervik, NH 0139","8503"
"Jonathan Sebastian Kristoffersen","Kirketjernet 7, Malodden, ME 4342","8852"
"Helene Vilde Nielsen","Leil. 482 Solduggstien 78, Nordhamn, OH 0899","1852"
"Prof. Julie Bakke","Leil. 911 Holms Vei 88, Fagerstrøm, VA 3825","6819"
"Frida Jørgensen","Oppgang A Nedre Granittkollen 12, Fagernes, ME 1411","5014"
"Helene Kristensen III","Johannessengata 85, Utvær, WI 4916","8641"
"Nikolai Ødegård Jensen","Kristoffersensgate 63, Utby, VT 2145","9357"
"Martin Magnus Østli","Oppgang A Martinsens Vei 02, Utby, IN 9888","7256"
"Prof. Daniel Røed","Granskogen 3, Tanddal, MN 7022","5393"
"Selma Berntsen Danielsen","Oppgang B Gamle Klokkergjerdet 2, Smesand, NV 0816","8813"
"Thea Østby IV","Oppgang B Bekkeekra 9, Utdal, TX 2190","1063"
"William Aalerud Smedsrud","Oppgang A Magnussvei 0, Storfoss, NE 5070","7482"
"Hanna Olstad Myhrer","Granittspranget 7, Sandhamn, AL 3124","8400"
"Prof. Eirik Myhrer","Arnesens Gate 6, Storvåg, TX 5205","7431"
"Oskar Huseby Nilsen","Lundes Vei 80, Fetvåg, WI 0196","5591"
"Lucas Skoglund","Oppgang A Gamle Brulia 1, Storodden, WI 0985","8770"
"Mats Lucas Eriksen","Oppgang B Fredrikgata 3, Tandmark, MN 5842","7863"
"Marius Nguyen Wold","Nedre Bekkehøgda 3, Fagerborg, ND 9385","3430"
"Martin Anders Solheim","Emilieveien 48, Nordvær, IA 2263","7044"
"Kristine Marte Evensen","Tirilveien 64, Nærsund, VT 0434","9737"
"Alexander Haugen Amundsen","Oppgang A Kujordet 74, Utstrand, CO 8074","0668"
"Helene Karoline Østby","Fossesvingen 9, Høydal, RI 8081","7529"
"Kristine Huseby Sr.","Oppgang A Nedre Berglunden 83, Malby, TX 4677","6876"
"Dr. Frida Ruud","Torgrøa 96, Utfoss, OK 9241","5650"
"Kristine Nielsen Andreassen","Sørliegata 9, Høyodden, WI 4000","5263"
"Karoline Silje Eriksen","Oppgang B Øvre Solduggkroken 97, Lillegrunn, WY 0728","9925"
"Thea Sunniva Østli","Fossehagen 08, Lillesand, NE 8030","5523"
"Dr. Adrian Karlsen","Oppgang A Sollis Vei 36, Tanddal, GA 6315","9149"
"Jenny Nielsen","Oppgang A Solheimsvei 91, Nærstrøm, VT 1484","4312"
"Victoria Borge Jr.","Fioltjernet 95, Gjesmark, MA 7762","5335"
"Prof. Daniel Martinsen","Arnesensvei 6, Innfoss, VA 0860","4612"
"Herman Mats Eide","Oppgang B Holmsgate 5, Storberg, WV 3053","5300"
"Kristian Glosli Ødegård","Oppgang B Vestre Lilleflata 4, Vestgrunn, WA 5890","7082"
"Oliver Holm Berge","Eriksens Gate 62, Fetsjøen, RI 3714","6414"
"Andrea Mathisen Jr.","Oppgang B Malmkollen 11, Nærfjord, NC 2790","1701"
"Kristoffer Anders Østby","Oppgang B Østre Bruholtet 0, Gjesdal, IN 0657","2460"
"Jonathan Thoresen Olsen","Nedre Rognesvingen 6, Losund, AL 5309","1472"
"Prof. Victoria Bakke","Løkengata 36, Loby, VT 0001","7032"
"Adrian Hansen","Oppgang A Sørensengata 24, Gjesfjord, KY 5850","5474"
"Mats Lie III","Sæthergata 28, Stavhavn, CA 2028","4094"
"Håkon Filip Kvarme","Rasmussens Gate 8, Utøy, AK 6805","5562"
"Johannes Holm III","Sandras Vei 36, Smehelle, PA 5031","7088"
"Dr. Emil Jakobsen","Oppgang A Solskogen 3, Fagerby, MI 6114","8400"
"Mathias Benjamin Skuterud","Magnuss Vei 11, Malborg, HI 7425","5733"
"Fredrik Aalerud III","Martinsgate 1, Fetstad, MT 7740","2338"
"Maren Bjerke Jakobsen","Oppgang A Solstien 34, Gjesstrøm, ID 4327","2023"
"Kristoffer Skoglund V","Mariegata 8, Malsand, TN 0306","0757"
"Elise Mina Thoresen","Heddagata 53, Nærvik, MI 0132","6636"
"Sebastian Herman Andreassen","Rasmussens Vei 25, Fagerborg, AK 0144","6453"
"Leah Sunniva Olstad","Leil. 752 Emiliegata 9, Innfoss, DE 1320","0378"
"Nora Haugen Berntsen","Bergsgate 37, Innstrøm, IA 5238","5970"
"Ole Jørgen Jensen","Oppgang B Torgersensvei 7, Høyodden, WV 0328","1411"
"Silje Ødegård Løken","Nygårdgata 88, Nordberg, WI 3394","3264"
"Linnea Sørensen Fjeld","Celineveien 51, Smefjell, NY 8300","9064"
"Eirik Gundersen Jørgensen","Vasstunet 91, Nærhamn, VT 5269","5239"
"Oda Kaja Kristiansen","Oppgang A Hoplandsgate 5, Stavvåg, WA 1343","2418"
"Jonas Østby III","Bekkebråten 0, Tandsjøen, OR 2520","1761"
"Magnus Nikolai Pedersen","Oppgang B Johansengata 02, Smebø, SC 3522","0207"
"Aksel Filip Eriksen","Sofiesvei 19, Gjessund, ND 0275","0265"
"Maja Haugen Røed","Leil. 895 Norasvei 7, Storås, ND 8670","2218"
"Hanna Camilla Edvardsen","Granveien 23, Sandborg, NC 9800","0351"
"Maria Emilie Sørensen","Johannessens Vei 62, Gjesstrand, ME 0923","2714"
"Prof. Hedda Halvorsen","Kajagata 1, Vestvik, IN 3817","6217"
"Elias Pettersen II","Bergeggen 94, Lilleborg, AL 1148","5881"
"Dr. Fredrik Sæther","Bergekra 9, Fagerø, AK 4729","4824"
"Leah Hedda Henriksen","Carlsengata 4, Sandgrunn, FL 8345","6422"
"Oliver Skoglund","Øvre Kualléen 2, Loby, AZ 6067","9475"
"Andrea Ida Kristensen","Oppgang A Vestre Prestetjernet 79, Nærberg, MO 0396","2226"
"Sander Mikkel Røed","Øvre Heggeberget 1, Nordsjøen, NY 8379","0255"
"Kristian Bakke Wold","Leil. 082 Søndre Solalléen 7, Innvik, ME 7624","0187"
"Dr. Tuva Ødegård","Oppgang A Bjerkes Vei 9, Fagergrunn, MT 2435","9840"
"Martin Haukelidsæter II","Furumyra 98, Storsund, OK 3659","3112"
"Hanna Mari Moe","Oppgang B Vestre Prestebakken 1, Innsand, VA 5425","9269"
"Jørgen Fredriksen","Saras Vei 98, Stornes, KS 8163","9155"
"Kristian Jakobsen","Tinglunden 84, Gjesås, LA 2721","3470"
"Leah Karlsen","Fossevika 95, Innhelle, MD 6580","0164"
"Mari Jacobsen Jakobsen","Oppgang A Smogelisgate 8, Fetås, IL 3661","5537"
"Filip Nordby Johannessen","Bjerkeveien 3, Nordås, LA 7404","0982"
"Hanna Nilsen","Oppgang A Jonassvei 6, Tandnes, PA 1227","3994"
"Hanna Gundersen","Oppgang A Granittkroken 5, Smedal, UT 0560","2477"
"Theodor Kristiansen Martinsen","Olstads Vei 1, Høybø, NM 0553","8084"
"Andrea Mari Sørlie","Oppgang B Solduggsvingen 57, Gjesfjell, MI 7366","8285"
"Selma Strand IV","Oppgang A Vestre Kuroa 2, Loborg, TX 4858","3202"
"Prof. Sofie Ruud","Johnsenveien 8, Sandstad, IN 4687","0204"
"Oda Tiril Johnsen","Oppgang A Vestre Granskrenten 1, Stavstrand, PA 1883","5401"
"Vilde Julie Østby","Oppgang A Granittgata 5, Fetfoss, NJ 5239","4089"
"Erik Henriksen","Leil. 479 Camillas Vei 4, Sandhavn, OR 0538","8685"
"Lucas Skuterud Pettersen","Skuterudveien 3, Nordborg, CA 5974","2618"
"Amalie Natalie Smedsrud","Noras Vei 9, Vestvær, AR 8897","0860"
"Martine Linnea Mathisen","Leil. 553 Vestre Litjberget 3, Nærfjell, NJ 4358","7583"
"Hanna Hagen Krogh","Berntsensvei 5, Nordgrunn, MI 2649","5645"
"Dr. Oda Henriksen","Østre Bjørkestien 55, Fagervåg, NM 1648","5417"
"William Mats Ryan","Leil. 750 Østre Geiteryggkollen 67, Malvær, WI 3036","1815"
"Synne Hansen","Gamle Vasskollen 1, Lovær, TN 0553","3490"
"Dr. Thea Torgersen","Øvre Torghavna 13, Utsjøen, VA 5457","5073"
"Daniel Mathisen Vegge","Leil. 376 Rognealléen 8, Høyodden, AR 1915","1792"
"Dr. Mina Gundersen","Oppgang B Bergalléen 08, Høyfoss, KY 0333","0101"
"Prof. Aksel Olsen","Konvallgata 40, Lohavn, NE 7590","5939"
"Prof. Sunniva Andreassen","Oppgang B Rasmussengata 71, Vestvær, CA 1813","7051"
"Prof. Hedda Finstad","Oppgang A Tuvasvei 54, Malfjord, NJ 0692","5916"
"Camilla Kvarme","Berges Gate 33, Stavhavn, NJ 1953","6863"
"Marius Myhrer","Jakobgata 01, Smeby, HI 9301","7726"
"Silje Tuva Mathisen","Oppgang A Furukroken 23, Stavsand, SD 8853","3672"
"Eline Hedda Østli","Oppgang A Søndre Brufaret 0, Lillevik, GA 8840","0601"
"Kristine Johannessen Sr.","Oppgang B Sandras Gate 4, Lillehavn, MS 8588","1295"
"Dr. Martine Strand","Oppgang A Litjholtet 1, Loeid, VT 0193","1900"
"Prof. Helene Karlsen","Andreas Gate 1, Fethelle, IN 4027","7384"
"Prof. Anders Haukelidsæter","Østre Litjroa 5, Utgrunn, AL 0052","9496"
"Selma Andersen V","Leil. 376 Øvre Geiteryggåsen 99, Malborg, OH 0054","1641"
"Mikkel Solberg","Rognegata 08, Nærvik, OR 8129","1417"
"Nikolai Røed II","Leil. 742 Sørensenveien 94, Innborg, NM 7160","2160"
"Prof. Erik Nilsen","Oppgang A Østre Konvallmarka 1, Stavfoss, MI 0304","7194"
"Lars Alexander Stensrud","Nikolaisvei 11, Gjesfoss, WI 3247","5512"
"Sofie Vedvik","Johnsenveien 09, Nærhavn, KY 2104","3054"
"Jørgen Halvorsen","Leil. 143 Eliasveien 31, Lillestrøm, OK 9923","1739"
"Dr. Oliver Huseby","Oppgang B Hoplandveien 9, Høyeid, OK 0467","2213"
"Elise Julie Halvorsen","Ryans Vei 09, Tandsand, ID 4417","7730"
"Emma Mathisen","Oppgang B Emmas Gate 1, Nordborg, LA 0025","5531"
"Mathilde Madeleine Henriksen","Olivers Gate 2, Tandby, AK 6451","5595"
"Joakim Johannes Ryan","Oppgang B Amalieveien 1, Lillefjord, MD 0898","5396"
"Kristine Moen Moe","Oppgang B Johansensgate 82, Tandfoss, NY 7607","8408"
"Prof. Ida Jacobsen","Grangata 6, Fagerhamn, ME 4066","7399"
"Alexander Kristensen","Leil. 630 Søndre Furubråten 26, Fagerø, DE 6201","5082"
"Oda Solberg Løken","Elises Vei 14, Gjesgrunn, OR 0331","5502"
"Thea Fredriksen II","Blåveishøgda 13, Nordnes, MN 0312","6645"
"Andrea Mathilde Haukelidsæter","Vedviksgate 0, Tandstrøm, GA 7670","8014"
"Natalie Madeleine Solheim","Oppgang B Olivers Vei 21, Malfjord, TX 9198","3718"
"Oskar Daniel Kvarme","Jonathangata 96, Storvær, NE 8186","1924"
"Adrian Ryan Bjerke","Leil. 296 Thoresensgate 59, Storstrøm, HI 0848","3919"
"Leah Danielsen I","Øvre Blåveissvingen 22, Gjesberg, NM 6329","3717"
"Sondre Kasper Gundersen","Bjørketjernet 9, Gjessjøen, VA 4127","2384"
"Kristine Ida Lie","Oppgang B Sjøjordet 33, Innvik, PA 9459","1802"
"Victoria Thea Evensen","Oppgang B Litjmarka 7, Vesthamn, WY 8538","0750"
"Selma Emilie Olsen","Oppgang B Geiteryggstykket 80, Smeeid, WI 0251","3208"
"Elias Evensen","Oppgang B Elvesvingen 39, Fetøy, NE 0686","6524"
"Helene Østby","Gloslisvei 80, Stordal, KS 2640","5013"
"Madeleine Marie Smogeli","Leil. 049 Johnsensvei 5, Stavstad, NH 0512","3166"
"Frida Martine Berntsen","Øvre Tinglunden 8, Stavsund, MI 2480","6655"
"Magnus Isak Gundersen","Leil. 535 Borgesgate 74, Høyfjell, WA 3696","2401"
"Elias Ole Wold","Oppgang A Haugensvei 06, Høysjøen, FL 1106","9273"
"Noah Herman Løken","Oppgang A Ruudveien 9, Smestad, NY 8482","5516"
"Hedda Mina Berge","Oppgang A Gamle Vasslunden 72, Stavsand, HI 9929","2110"
"Prof. Mats Johansen","Strandsgate 5, Inngrunn, MD 2818","3665"
"Maren Andersen Jr.","Oppgang A Nedre Hestemyrlia 29, Stavsund, AZ 2159","6900"
"Thea Thea Nordskaug","Leil. 807 Søndre Heggestykket 9, Sandstrøm, LA 0374","8641"
"Noah Kristoffer Kristiansen","Solgata 8, Smeeid, ID 0702","8523"
"Andrea Ruud III","Oppgang A Gamle Torgbråten 66, Høyhamn, IN 6470","3515"
"Dr. Frida Arnesen","Leil. 787 Andreassvei 4, Fetmark, LA 4406","2849"
"Malin Eline Skuterud","Oppgang A Håkonveien 4, Høyås, IL 5661","4749"
"Anders Jakobsen IV","Noahsgate 10, Nærvær, PA 9703","1008"
"Marius Østby","Vestre Bjørkerøa 8, Nærfjord, WV 4211","0283"
"Sondre Jonathan Andresen","Bergmyra 0, Tandhamn, LA 1961","3101"
"Mia Sofie Nguyen","Marens Vei 0, Stavfoss, IN 2721","6642"
"Sunniva Østby Arnesen","Rogneengen 54, Loborg, IA 4290","1739"
"Kristian Røed","Kristoffersvei 2, Staveid, OR 5698","4643"
"Thomas Ødegård","Heddas Vei 7, Fetborg, UT 5945","4181"
"Mikkel Hagen Fredriksen","Oppgang B Gamle Hestemyrstien 02, Innvær, MA 6264","4068"
"Dr. Noah Berntsen","Leil. 062 Gamle Berggata 50, Fetstad, DE 0855","2500"
"Sunniva Karoline Nielsen","Oppgang B Bakkengata 2, Utbø, DE 0464","9912"
"Daniel Kristensen","Oppgang B Soldugglia 2, Lodal, AK 1927","4756"
"Karoline Nilsen V","Fosseflata 8, Fagergrunn, LA 3769","1723"
"Hedda Natalie Johansen","Oppgang B Jakobsenveien 43, Fagerborg, NH 1648","6539"
"Mathilde Nora Fredriksen","Solduggstykket 21, Nærsjøen, NM 1817","5094"
"Mina Torgersen","Gamle Berghøgda 2, Vestøy, WI 2103","2660"
"Maren Torp","Hansensgate 3, Lofjord, NC 8067","7982"
"Lars Alexander Svendsen","Rognehavna 08, Gjesodden, MI 0398","5165"
"Aurora Fjeld","Rognehavna 0, Gjesdal, TN 8214","2388"
"Maria Malin Aasen","Danielsensvei 1, Utsjøen, HI 0724","0668"
"Anna Krogh Carlsen","Øvre Torgstien 28, Fetmark, ND 0111","4971"
"Dr. Tuva Berg","Oppgang B Torgåsen 7, Sandøy, NJ 0375","4836"
"Emil Aalerud Jr.","Leil. 506 Gamle Heggeløkka 0, Stavgrunn, HI 0989","5743"
"Linnea Ødegård Martinsen","Leil. 284 Erikveien 29, Storeid, UT 8648","9258"
"Fredrik Anders Andersen","Oppgang A Vestre Heggealléen 7, Storodden, NV 2036","1532"
"Elias Kristoffersen V","Oppgang A Øvre Malmgropa 2, Utgrunn, MS 3762","8733"
"Nora Sandra Vegge","Oppgang A Prestemoen 28, Storodden, DE 0595","5517"
"Even Mats Johnsen","Jensens Gate 03, Storhamn, TX 4708","4618"
"Sindre Eirik Fossum","Kristoffersgate 66, Storstrand, OK 0247","7005"
"Dr. Mina Pedersen","Leil. 689 Konvallengen 0, Loby, MI 0779","3793"
"Vilde Glosli Aas","Oppgang B Søndre Hestemyralléen 5, Nærstad, RI 9164","2510"
"Tiril Bakken","Oppgang A Sjøstykket 7, Innbø, MT 6614","6872"
"Adrian Borge Andreassen","Leil. 819 Øvre Hestemyrmarka 5, Stavsand, MS 7531","2513"
"Prof. Jenny Lunde","Leil. 306 Østre Granflata 74, Storsand, UT 0495","7025"
"Jonas Noah Torp","Søndre Furuvollen 30, Smefjord, CO 2275","1509"
"Synne Berg","Oppgang B Søndre Elveholtet 18, Fagerberg, RI 0170","3199"
"Sunniva Haukelidsæter II","Gamle Hestemyrlunden 92, Storfoss, DE 0669","0670"
"Nikolai Fredrik Hopland","Gamle Rogneengen 12, Nordø, IA 0477","1378"
"Amalie Carlsen","Martinsgate 82, Tandstad, LA 8587","5464"
"Camilla Malin Haugen","Oppgang B Olsenveien 6, Fagerborg, HI 3200","5099"
"Prof. Markus Aalerud","Oppgang A Vestre Kirkegata 4, Nordfjord, NY 0409","2026"
"Mats Daniel Karlsen","Oppgang A Granittgropa 4, Fagerstrand, MO 0816","5036"
"Mari Sunniva Skoglund","Oppgang B Gundersengata 43, Fagerås, TN 0388","2218"
"Alexander Martinsen Kristiansen","Leil. 931 Eikeroa 4, Storborg, KS 9611","1372"
"Jakob Myhrer Nilsen","Vestre Granittstien 07, Malmark, MD 0682","5264"
"Prof. Mari Bakken","Thoresens Vei 6, Høybø, UT 0234","7873"
"Mats Simen Smedsrud","Oppgang B Nedre Kuåsen 98, Lillehamn, WY 7562","5508"
"Thomas Berg Moe","Oppgang A Kirkeengen 7, Lillegrunn, MO 0579","7716"
"Maren Marie Fredriksen","Oppgang B Woldsgate 1, Lilleø, RI 6838","8020"
"Aksel Oliver Karlsen","Søndre Soldugghøgda 72, Tandodden, DE 5082","9411"
"Mina Østli","Oppgang A Solbergveien 05, Innvik, HI 1539","3026"
"Jenny Røed II","Oskarsgate 34, Innvær, OR 1395","5093"
"Jonas Lie Borge","Rasmussengata 7, Utmark, OH 8117","6916"
"Jonas Nordby","Oppgang A Fridas Vei 20, Gjesstrøm, RI 3347","8110"
"Sondre Ryan Løken","Hestemyrtjernet 48, Malfjord, MD 0249","4792"
"Joakim Hopland Dahl","Leil. 564 Eliasveien 1, Malborg, MA 5644","7449"
"Natalie Maja Fredriksen","Leil. 937 Danielgata 7, Sandstrand, NM 6923","6510"
"Leah Martinsen","Hestemyrstubben 86, Smeby, ID 2666","9153"
"Oda Rasmussen","Oppgang B Eikeløkka 92, Sandås, VT 0847","0259"
"Kristian Rasmussen IV","Leil. 963 Bergsgate 40, Smeø, MO 3552","5554"
"Oliver Andresen Andreassen","Oppgang A Gamle Konvalljordet 09, Malberg, ND 4535","8146"
"Sara Ida Jakobsen","Øvre Geiteryggringen 39, Smehamn, NE 0173","1543"
"Natalie Skuterud II","Nordbysgate 93, Storstrøm, FL 0017","4168"
"Oliver Nielsen III","Granittgata 3, Smeeid, SD 2427","6822"
"Julie Helene Berntsen","Østre Eikemyra 7, Lilleeid, NV 0747","6978"
"Prof. Aksel Evensen","Nedre Fiolgropa 67, Vestvær, MI 4624","6390"
"Prof. Amalie Kvarme","Amaliegata 1, Fagernes, MO 4721","5728"
"Elias Noah Myhrer","Leil. 791 Gamle Fossefaret 2, Høybø, WV 0924","5177"
"Selma Mina Henriksen","Vestre Fiolstubben 6, Smefjord, WA 9770","5314"
"Dr. Isak Johnsen","Leil. 142 Elvemarka 77, Tandstad, SC 6740","9800"
"Helene Ida Haugen","Øvre Konvallkollen 60, Fagerodden, CT 3366","1152"
"Sondre Evensen","Oppgang B Vestre Hestemyrstykket 7, Lillenes, NE 4949","1311"
"Prof. Sara Kristensen","Simenveien 42, Fagersjøen, NM 0045","7821"
"Victoria Rasmussen I","Østre Torgspranget 1, Smeborg, TX 0319","7456"
"Isak Smedsrud Jr.","Øvre Damgjerdet 88, Fagerfjell, IL 7527","5311"
"Kristine Camilla Olstad","Elvestranda 39, Storsjøen, OH 4962","5498"
"Synne Østli IV","Vestre Litjmoen 44, Nærgrunn, VT 0807","5315"
"Adrian Noah Haugen","Leil. 110 Jørgensenveien 3, Nærhamn, UT 5419","9387"
"Dr. Vilde Wold","Oppgang B Malmjordet 9, Lobø, MA 8639","8305"
"Erik Theodor Hansen","Oppgang B Kirkevollen 58, Sandby, CO 8521","3648"
"Lars Henrik Sørlie","Vestre Korslyngen 21, Maldal, AR 0640","3704"
"Marius Martinsen","Oppgang B Geiterygglia 9, Nordøy, NH 6755","9402"
"Aurora Maren Bjørnstad","Leil. 046 Gamle Solmoen 66, Sandøy, IA 8697","1781"
"Lars Berge","Oppgang A Bakkenveien 4, Stavås, PA 9261","0032"
"Maren Maja Gran","Hansengata 05, Fetøy, AL 0037","1598"
"Markus Jonas Østby","Auroras Vei 14, Næreid, MI 5190","8438"
"William Nordskaug","Leil. 817 Odaveien 1, Høyø, WY 3527","8136"
"Martin Jakob Bjerke","Rognebråten 4, Storhamn, PA 0824","1348"
"Aurora Dahl Ruud","Torps Gate 38, Nærvær, RI 1572","9846"
"Magnus Krogh Jr.","Nordbys Vei 2, Stavhavn, NE 3777","0561"
"Prof. Oliver Martinsen","Oppgang A Theodorsvei 99, Tandbø, MN 6316","0611"
"Fredrik Krogh II","Leil. 015 Rognemyra 9, Lillestrøm, MT 8640","6702"
"Victoria Ødegård Kvarme","Søndre Sjørøa 71, Stavstrand, VT 0387","5300"
"Mia Aalerud","Nedre Sjøfaret 96, Stavodden, DE 5679","1065"
