Emilie Lunde,Østre Lilleengen 4,3159
Magnus Theodor Smedsrud,Jakobsens Vei 8,4484
Theodor Benjamin Nielsen,Kvarmes Vei 58,1164
Alexander Østby Sr.,Sørliesvei 4,3137
Celine Frida Kleven,Leil. 449 Mathiass Vei 5,1205
Dr. Sander Halvorsen,Johansensgate 8,6912
Mathilde Jørgensen IV,Sollis Gate 0,5031
Lars Jonathan Ruud,Oppgang A Bruengen 9,0157
Mathias Thoresen Sr.,Olsenveien 9,0140
Mathias Tobias Jørgensen,Furuløkka 3,6964
Magnus Thoresen Nguyen,Oppgang A Eriksengata 9,1417
Jonas Mikkel Eide,Oppgang A Eikelia 0,3117
Tuva Kristiansen Andersen,Oppgang B Granvollen 3,9109
Hedda Mathisen Karlsen,Heddas Gate 4,7159
Mikkel Aksel Solheim,Oppgang B Vestre Høyrøa 45,0597
Nikolai Moe,Søndre Litjstien 29,9586
Dr. Noah Hopland,Oppgang B Vestre Tingflata 18,6985
Madeleine Helene Lunde,Litjengen 7,8278
Hedda Emilie Eriksen,Oppgang A Mathisengata 3,3412
Dr. Marius Svendsen,Leil. 284 Eriksengata 46,0490
Jonathan Eide Strand,Oppgang B Bergesgate 90,4390
Jakob Hopland Solberg,Brugropa 11,5640
Prof. Marius Lie,Mariussvei 4,5943
Synne Edvardsen,Annasgate 55,7970
Even Oskar Karlsen,Geiterygghaugen 39,7190
Maria Nilsen IV,Leil. 639 Haugensvei 07,1400
Mats Lie I,Elvestykket 15,0687
Tuva Glosli,Leil. 345 Myhrerveien 7,2628
Silje Hagen,Oppgang B Adriangata 12,6783
William Noah Nordskaug,Damholtet 4,1532
Ole Pettersen V,Mariusgata 6,2033
Hanna Camilla Larsen,Granittekra 91,3532
Ida Camilla Carlsen,Nordbys Gate 37,7257
Dr. Thea Berntsen,Oppgang B Vestre Torgjordet 00,3475
Malin Amalie Haukelidsæter,Leil. 066 Gamle Presteeggen 96,2685
Anna Andresen,Oppgang A Hermans Gate 6,7231
Anna Lunde,Geiterygghavna 4,7257
Eirik Kristensen,Mathildegata 5,0675
Marte Mathilde Strand,Oppgang A Håkongata 21,0979
Alexander Benjamin Bakke,Leil. 280 Torpveien 38,6711
Herman Sondre Olsen,Leahs Gate 5,3658
Isak Fjeld,Oppgang A Konvallstranda 9,8851
Mathilde Røed II,Leil. 512 Østre Hestemyrstranda 3,4057
Noah Eirik Evensen,Oppgang B Smedsrudsgate 3,9476
Mina Nilsen Huseby,Oppgang A Tirilgata 3,5849
Mikkel Ryan I,Søndre Sjøåsen 7,4670
Prof. Martine Nguyen,Oppgang B Theaveien 23,7067
William Isak Pedersen,Søndre Eikelyngen 4,6017
Prof. Camilla Jakobsen,Magnuss Vei 0,2940
Dr. Benjamin Berge,Siljeveien 55,7353
Emma Kristine Rasmussen,Leil. 573 Nedre Bekkeberget 5,2071
Erik Finstad Danielsen,Andreaveien 44,5626
Filip Jørgen Smedsrud,Haugensvei 7,4092
Dr. Markus Nygård,Kristiansensgate 1,6297
Sindre Theodor Karlsen,Leil. 929 Benjaminsgate 2,4032
Dr. Julie Jørgensen,Sunnivasvei 51,5215
Nikolai Martinsen I,Oppgang A Simens Vei 2,5082
Mats Vedvik Kristensen,Leil. 227 Høygrenda 6,4085
Even Berg Nguyen,Leil. 332 Smogelis Vei 3,4337
Marie Thoresen,Jørgensengata 7,1560
Theodor Even Fredriksen,Øvre Grangropa 17,4662
Emma Elise Evensen,Oppgang B Gamle Malmroa 37,5542
Martine Oda Jørgensen,Oppgang B Bakkesvei 27,5583
Victoria Mina Østli,Kualléen 18,5954
Kristian Thomas Fossum,Oppgang B Gamle Solsvingen 55,3770
Herman Benjamin Kristensen,Hansenveien 54,9498
Victoria Victoria Solli,Vassspranget 20,7891
Mats Haugen Mathisen,Leil. 672 Litjmarka 7,0752
Mina Ryan,Martinsengata 34,5309
Julie Andreassen V,Leil. 176 Marengata 7,0791
Jakob Anders Smedsrud,Jakobsensgate 8,9141
Johannes Pedersen III,Oppgang A Fiolvika 56,9322
Dr. Linnea Bakken,Borgesgate 2,0678
Tuva Evensen III,Fossumsvei 83,3245
Anders Oskar Berg,Leil. 051 Svendsens Vei 85,6170
Oliver Gundersen IV,Damstranda 3,4864
Sondre Thomas Sørlie,Søndre Torgkollen 37,6772
Prof. Vilde Sæther,Oppgang A Torgspranget 83,0215
Dr. Johannes Torgersen,Leil. 437 Mariussgate 1,6961
Nikolai Sindre Karlsen,Oppgang A Theodors Vei 89,2071
Mia Halvorsen Strand,Oppgang A Lillealléen 29,3474
Prof. Sandra Nguyen,Oppgang B Larsens Vei 0,5162
Mina Eide,Oppgang B Nedre Malmhaugen 28,9256
Jenny Linnea Danielsen,Nedre Konvallfaret 93,0358
Frida Kristine Solheim,Oppgang B Solduggløkka 5,7712
Joakim Aksel Eide,Leil. 006 Sjøholtet 9,4519
Andreas Nikolai Aas,Søndre Malmstubben 26,7790
Emma Elise Solheim,Øvre Furustubben 43,8023
Daniel Filip Johansen,Oppgang B Vestre Solalléen 27,7083
Prof. Kasper Løken,Hannaveien 92,1467
Helene Amalie Andresen,Fjeldsgate 1,2643
Martin Fjeld,Oppgang A Rasmussenveien 3,4473
Sander Bjørnstad,Kasperveien 5,0124
Tobias Jonathan Henriksen,Marias Vei 65,7971
Helene Maren Hagen,Tingstien 90,7020
Dr. Filip Krogh,Aasengata 56,2693
Tiril Stensrud V,Leil. 417 Christiansengata 80,1768
Marte Andresen,Leil. 442 Andersgata 8,3239
Sunniva Bjerke IV,Leil. 715 Søndre Elveberget 16,5015
Silje Røed III,Fururoa 91,7802
Theodor Haugen IV,Nordskaugveien 82,8087
Jenny Aas Jr.,Oppgang B Øvre Korsalléen 2,9508
Mia Marte Johnsen,Oppgang A Sjøstranda 7,3681
Ingrid Andreassen III,Dammarka 7,3143
Maja Christiansen IV,Martineveien 3,6160
Johannes Aasen V,Øvre Bergbakken 86,3440
Jonathan Løken Torgersen,Hestemyrlyngen 07,7165
Thea Sofie Eriksen,Oppgang A Nedre Bruhaugen 99,4326
Kristoffer Berge,Oppgang A Mariesgate 2,3409
Sara Ryan Stensrud,Oppgang A Ryans Gate 4,5063
Celine Linnea Arnesen,Gamle Bruhaugen 4,4921
Martine Sandra Jørgensen,Østbysvei 82,2862
Oliver Lunde Kvarme,Oppgang B Høyåsen 06,1405
Madeleine Amalie Aasen,Oppgang A Vestre Kumoen 8,7501
Mina Smedsrud Pedersen,Østre Bekkeplassen 24,5861
Eline Mari Johnsen,Haukelidsætersvei 8,7345
Amalie Julie Jacobsen,Torgersengata 1,6921
Prof. Tobias Amundsen,Markuss Gate 0,9303
Linnea Bakke IV,Smedsrudsgate 5,8138
Simen Jørgen Pedersen,Oppgang A Nguyensgate 38,3151
Prof. Celine Aasen,Oppgang A Hagens Vei 1,4629
Leah Nilsen Mathisen,Leil. 003 Gamle Blåveislia 60,3967
Prof. Celine Smedsrud,Bergsgate 9,8730
Mari Hanna Sæther,Oppgang B Henriks Vei 1,7817
Maja Olsen,Camillas Gate 82,5809
Adrian Håkon Torgersen,Leil. 306 Søndre Sjøtoppen 6,1914
Filip Fredriksen Carlsen,Gamle Bjørkeengen 33,3032
Kristian Danielsen,Pedersensvei 3,9485
Markus Ryan,Oppgang B Torggata 2,4047
Madeleine Karlsen III,Tuvasvei 4,3905
Dr. Jonathan Strand,Oppgang B Gamle Tingengen 22,6294
Johannes Johannes Wold,Oppgang B Danielsens Gate 09,2132
Oda Maja Carlsen,Christiansenveien 99,1580
Mina Kaja Aasen,Oppgang B Sarasvei 5,1485
Prof. Natalie Glosli,Leil. 179 Elineveien 36,2151
Dr. Theodor Solberg,Leil. 259 Litjlyngen 82,3112
Dr. Linnea Dahl,Victoriasvei 16,3950
Emil Fossum Borge,Aasensvei 5,1425
Mina Fossum,Leil. 379 Pettersens Vei 66,0564
Benjamin Daniel Aalerud,Oppgang A Selmas Gate 6,7890
Benjamin Østby Edvardsen,Jonathanveien 70,6549
Kasper Johnsen Bakke,Larssvei 15,1318
Markus Rasmussen,Oppgang A Søndre Hestemyrhagen 9,9104
Håkon Solberg Danielsen,Oliverveien 3,0283
Natalie Mathisen,Oppgang A Fiolengen 1,2478
Dr. Amalie Karlsen,Bjørnstadveien 26,5708
Herman Strand Jr.,Danielgata 7,6434
Sara Jensen Finstad,Geiteryggmarka 45,3426
Adrian Theodor Kleven,Oppgang A Vildegata 86,7417
Sondre Sebastian Sørensen,Vestre Solstubben 5,6857
Prof. Emilie Gundersen,Kristineveien 3,3341
Jonas Jonas Finstad,Tangengata 8,1405
Prof. Isak Evensen,Oppgang A Lucassgate 2,4905
Oskar Dahl,Oppgang A Bergmoen 53,5042
Linnea Jacobsen Jr.,Leil. 457 Øvre Granhagen 42,2843
Marius Strand,Theasgate 1,1188
Eline Moe,Myhrerveien 3,6656
Eirik Elias Edvardsen,Oppgang A Søndre Klokkervika 70,3503
Madeleine Wold,Østre Høyhøgda 01,3830
Markus Kristiansen Pedersen,Oppgang A Litjtunet 4,1636
Sofie Halvorsen Hopland,Oppgang A Granveien 72,3854
Eline Kristoffersen V,Oppgang B Heleneveien 7,1890
Magnus Skoglund Sr.,Fiolbakken 49,4615
Jenny Malin Moen,Leil. 186 Geiteryggmarka 2,7822
Selma Holm Vegge,Leil. 805 Sunnivas Gate 62,6873
Dr. Anders Strand,Oppgang B Østre Fossestien 3,3034
Camilla Wold III,Oppgang A Nedre Fiolmoen 86,5873
Jørgen Aalerud I,Danielsvei 8,4198
Mathias Johannessen Thoresen,Kirketoppen 4,6802
Isak Henrik Jørgensen,Oppgang B Jennysvei 0,2510
Simen Lucas Thoresen,Nedre Geiteryggspranget 35,0461
Prof. Elise Tangen,Oppgang B Gamle Solduggkollen 72,4862
Andrea Vedvik Kvarme,Oppgang B Norasvei 37,5499
Kristoffer Andreassen Østli,Oppgang B Nygårds Gate 82,2337
Dr. Thea Johnsen,Emmagata 00,2645
Prof. Oliver Lunde,Oppgang A Andreassenveien 27,7418
Anna Synne Pedersen,Østre Granittlyngen 54,0026
Mina Strand IV,Oppgang B Nedre Heggestranda 82,9444
Prof. Hedda Solli,Elvestykket 1,0032
Marte Bakken Halvorsen,Oppgang A Nordbyveien 80,2835
Benjamin Aasen,Søndre Furuskogen 74,3252
Dr. Eirik Andreassen,Søndre Høyholtet 84,3290
Kristoffer Andersen II,Leil. 983 Eiriks Vei 9,1782
Jakob Jonas Aasen,Ingridsvei 59,2061
Dr. Mathilde Hagen,Oppgang A Damlunden 1,0111
Aurora Finstad Jr.,Rognevika 95,0450
Thea Danielsen Sr.,Leil. 946 Sebastianveien 4,5588
Lucas Ødegård V,Oppgang B Søndre Solstranda 0,0882
Simen Markus Glosli,Leil. 705 Kaspers Vei 55,0162
Prof. Kasper Fossum,Oppgang B Celines Vei 4,4439
Jonas Lie V,Berges Vei 5,4019
Ole Anders Mathisen,Oppgang A Øvre Tinggata 9,7043
Emma Karoline Ødegård,Vestre Vassekra 8,5045
Marte Nygård Sr.,Klokkermoen 33,0381
Mikkel Eide,Tuvagata 3,0672
Sondre Jakob Hagen,Vestre Klokkermoen 81,3320
Adrian Lucas Ruud,Oppgang A Kuplassen 5,7671
Oliver Andreassen IV,Oppgang B Granittfaret 50,8220
Elias Borge,Leil. 255 Solduggholtet 2,9731
Mats Berntsen V,Fossefaret 6,2481
Jonas Nguyen Kristensen,Odagata 45,7227
Hanna Solberg,Leil. 933 Øvre Korsplassen 32,6490
Mina Solberg Skuterud,Vildes Gate 19,1418
Linnea Berntsen Sr.,Blåveisfaret 7,7290
Alexander Sander Haugen,Leil. 314 Vestre Kirkemyra 63,4337
Jørgen Markus Nordby,Leil. 454 Fredriksensgate 63,0350
Dr. Henrik Ødegård,Oppgang A Fiolalléen 86,9261
Elias Løken Sæther,Amundsenveien 3,4693
Dr. Sindre Fossum,Veggesvei 7,7507
Dr. Joakim Sørlie,Oppgang A Sunnivaveien 51,5336
Magnus Danielsen,Øvre Eikegrenda 7,4885
Selma Karoline Berge,Sørensensvei 53,2000
Anders Larsen IV,Leil. 424 Arnesenveien 14,0774
Anna Tuva Moe,Oppgang A Emilgata 2,1738
Aurora Mia Arnesen,Vassstien 68,8861
Camilla Ida Nielsen,Sollis Vei 07,4615
Frida Røed V,Oppgang B Fosseberget 76,6140
Theodor Johannessen Finstad,Carlsensvei 34,1590
Johannes Filip Stensrud,Oppgang B Tobiasgata 9,1508
Benjamin Fossum Sæther,Oppgang A Jakobsens Vei 3,1769
Natalie Bakken Skoglund,Oppgang B Alexandergata 80,7901
Ole Johannes Ødegård,Berggata 9,3405
Aurora Ida Danielsen,Leil. 691 Fjeldveien 3,1348
Silje Evensen III,Oppgang B Kristoffersens Vei 4,3946
Benjamin Herman Arnesen,Oppgang A Søndre Torghaugen 35,7156
Frida Hagen Sr.,Oppgang A Kaspersgate 52,3507
Eline Mari Christiansen,Oppgang B Lillegrenda 05,2555
Anders Markus Eriksen,Korstunet 19,9610
Oskar Gran,Leil. 864 Grans Gate 05,6404
Mia Bakke V,Leil. 742 Søndre Eikelia 0,6121
Henrik Alexander Haukelidsæter,Gamle Granvika 57,3748
Emil Håkon Kvarme,Oppgang A Søndre Kuskogen 27,6105
Ingrid Emilie Finstad,Soldugghagen 0,1634
Ida Maria Sæther,Smedsruds Vei 93,0411
Dr. Mia Strand,Kirkejordet 6,5094
Tuva Kvarme I,Oppgang B Korsjordet 79,8802
Mats Lunde Hagen,Saras Gate 2,0422
Sofie Maren Fossum,Oppgang A Øvre Solrøa 4,5045
Erik Erik Eriksen,Damstranda 3,7433
Maria Camilla Fjeld,Grangropa 7,3159
Hedda Torp Ruud,Oskars Vei 2,7500
Nikolai Johannessen Mathisen,Oppgang B Torgersens Vei 0,6293
Dr. Simen Gran,Oppgang B Moens Vei 98,6852
Håkon Østby,Eides Vei 91,7701
Marius Joakim Kristiansen,Amundsens Gate 55,6110
Nikolai Eide Haugen,Leil. 113 Øvre Fossemarka 65,9308
Maren Kristoffersen,Malins Vei 67,4909
Joakim Torgersen Rasmussen,Leil. 259 Nielsens Gate 9,8158
Markus Mikkel Fjeld,Oppgang B Johnsensgate 31,4463
Aurora Mia Arnesen,Øvre Fiollunden 60,9178
Tuva Vegge Fjeld,Camillagata 0,4754
Jakob Thomas Edvardsen,Oppgang B Gamle Fossefaret 0,6854
Prof. Amalie Lunde,Oppgang B Evensens Gate 2,0452
Sofie Andersen,Eriks Gate 94,2226
Adrian Mathisen,Oppgang A Blåveisengen 11,2315
Oda Løken Christiansen,Emmasvei 53,1353
Celine Ida Lunde,Johnsensvei 4,8900
Kristine Marie Thoresen,Oppgang A Østlisgate 3,0616
Kasper Nilsen Borge,Oppgang A Elineveien 91,1632
Benjamin Magnus Olstad,Leil. 044 Gloslisgate 34,9271
Marte Holm I,Pettersensgate 8,3726
Maria Silje Kleven,Leil. 606 Tingkroken 06,5701
Andreas Østby Kristoffersen,Henriksensgate 4,5031
Victoria Andersen Eide,Oppgang A Rogneengen 20,3205
Tuva Hedda Borge,Oppgang A Nedre Tinglyngen 1,6509
Dr. Emma Svendsen,Ryanveien 3,5020
Andreas Markus Rasmussen,Bergveien 1,4057
Simen Theodor Fossum,Nedre Solduggbråten 2,3174
Oda Danielsen Kleven,Furuvika 9,2601
Anders William Hopland,Østre Blåveisgata 9,6913
Emilie Hopland Wold,Bjørnstads Gate 3,9763
Mathilde Kristiansen,Leil. 187 Fridagata 19,0358
Filip Amundsen,Leil. 227 Sætherveien 2,7620
Tuva Huseby III,Oppgang A Camillasvei 6,2134
Sunniva Natalie Jakobsen,Husebys Gate 08,4503
Tobias Vedvik Jr.,Leil. 931 Gamle Furuhøgda 6,5043
Joakim Carlsen,Søndre Geiteryggringen 49,4163
Oda Emma Torgersen,Oppgang A Mariussgate 9,0355
Kristoffer Aasen I,Vestre Fiolmoen 0,4167
Hedda Andersen Sr.,Vassstranda 5,6490
Erik Jørgen Jakobsen,Thoresens Gate 7,0161
Helene Sørensen Mathisen,Bruskogen 3,6007
Sebastian Mathias Haugen,Leil. 336 Litjhagen 39,0184
Benjamin Solberg,Oppgang A Amalies Vei 8,1643
Lucas Hagen V,Søndre Lilleringen 00,1516
Dr. Thea Evensen,Leil. 447 Elvetjernet 0,2012
Markus Fredrik Johannessen,Hansensvei 95,3077
Dr. Emil Berge,Søndre Solduggrøa 5,9267
Sunniva Finstad,Oppgang A Eriksenveien 02,5033
Camilla Sara Nielsen,Bergbakken 42,5546
Mathilde Aasen Østby,Leil. 792 Jacobsens Vei 5,7045
Elias Nordskaug I,Oppgang A Fioltoppen 0,6089
Lucas Joakim Henriksen,Oppgang B Vedviks Vei 73,7459
Silje Gran,Marens Vei 40,9296
Emil Thoresen V,Oppgang B Kristines Gate 31,5722
Mikkel Adrian Mathisen,Oppgang B Annasvei 3,7201
Marie Halvorsen V,Vestre Rognespranget 55,1910
Prof. Emilie Evensen,Oppgang A Gamle Konvallplassen 95,5857
Joakim Tobias Amundsen,Leil. 057 Akselveien 84,8286
Victoria Ida Stensrud,Damjordet 9,6867
Theodor Noah Thoresen,Oppgang A Vestre Presteskrenten 84,9274
Sandra Halvorsen IV,Danielsenveien 42,5518
Ida Sunniva Hagen,Leil. 302 Thoresens Vei 63,4082
Sofie Eriksen,Oppgang A Williamsgate 9,3724
Kristine Torp Berge,Leil. 638 Øvre Bekkelia 1,7431
Natalie Emilie Løken,Leil. 013 Søndre Malmhagen 22,3835
Dr. Marte Larsen,Oppgang A Høyplassen 36,3502
William Dahl IV,Leil. 971 Olsenveien 13,5514
Marius Sebastian Thoresen,Oppgang B Klokkervollen 0,8313
Eirik Erik Jørgensen,Leil. 445 Presteeggen 4,6815
Emma Ingrid Gundersen,Oppgang B Alexanderveien 9,3616
Aurora Maren Pedersen,Oppgang A Søndre Hestemyrkollen 01,9336
Alexander Herman Berntsen,Damskogen 27,0267
Prof. Fredrik Nordby,Rasmussens Gate 18,6057
Dr. Adrian Strand,Vestre Korsflata 90,9299
Jørgen Bakke,Søndre Vassbakken 35,9155
Henrik Isak Nielsen,Leil. 482 Malinveien 15,2613
Noah Fredrik Stensrud,Oppgang B Bergløkka 25,6898
Thea Mia Ruud,Leil. 560 Oles Gate 01,0377
Emma Karoline Olstad,Leil. 619 Evenveien 88,2607
Elias Skoglund Smogeli,Gamle Furukroken 7,4973
Elias Martinsen IV,Leil. 394 Pedersengata 1,4123
Dr. Fredrik Kleven,Oppgang B Østre Solkroken 90,2740
Martine Nordby,Oppgang A Søndre Brugrenda 4,8261
Herman Ryan,Oppgang B Erikgata 9,6283
Jørgen Pedersen,Østre Geiteryggrøa 42,9691
Tuva Torgersen,Oppgang A Gamle Hestemyrlunden 9,9451
Andreas Benjamin Sørlie,Oppgang B Larss Vei 73,5032
Eirik Mathias Dahl,Eidesvei 99,1469
Kaja Østby Thoresen,Oppgang B Heggehavna 48,3070
Eirik Fossum Arnesen,Bekkeplassen 56,0588
Nikolai Andersen Jakobsen,Jensens Vei 5,1665
Kristoffer Røed,Bekketunet 8,2071
Sondre Kristensen II,Oppgang A Øvre Torggrenda 8,2301
Dr. Sunniva Nordskaug,Leil. 540 Gamle Malmfaret 08,2461
Dr. Jonathan Aasen,Oppgang B Akselsgate 0,5286
Benjamin Oskar Bakke,Granmarka 7,0614
Nora Berg IV,Oppgang B Rasmussensvei 0,5257
Jørgen Kasper Jørgensen,Oppgang A Nedre Bekkestykket 4,9545
Madeleine Jørgensen Røed,Gamle Kirkestubben 1,4070
Andrea Solheim Bakken,Gamle Kutjernet 1,5504
Sunniva Marie Bjørnstad,Oppgang B Haukelidsætergata 83,4513
Malin Holm,Fiollunden 6,4853
Prof. Mathilde Vedvik,Larssvei 6,9763
Benjamin Amundsen,Oppgang A Vassmoen 5,0415
Lucas Bakke Myhrer,Emils Vei 30,7392
Dr. Nikolai Tangen,Amundsenveien 65,5130
Marius Filip Evensen,Oppgang A Vestre Damhøgda 5,6166
Dr. Even Haukelidsæter,Nedre Bruflata 2,8865
Maja Krogh,Prestegjerdet 0,5239
Dr. Oliver Gundersen,Johansens Vei 1,9155
Eline Natalie Lie,Leil. 905 Skoglundsvei 30,4068
Kristoffer Aalerud Sr.,Vestre Eikevollen 95,6915
Sondre Svendsen,Elveberget 7,5327
Dr. Karoline Skuterud,Oppgang A Sindres Vei 10,5647
Dr. Nikolai Johnsen,Vasslyngen 8,2848
Hedda Marie Lunde,Søndre Malmskrenten 5,5778
Dr. Madeleine Nielsen,Øvre Tingplassen 92,3785
Linnea Hansen Aas,Skoglundsgate 71,5574
Mathias Johnsen Gundersen,Fioltunet 9,4200
Lucas Berg,Oppgang A Torglia 38,5072
Ole Kristian Nygård,Bekkebakken 12,7468
Ingrid Synne Ryan,Øvre Solduggmoen 9,7392
Simen Vegge Jr.,Oppgang A Solekra 6,3749
Jørgen Torgersen,Oppgang B Benjamins Vei 7,0692
Martin Larsen Gundersen,Leil. 831 Strandsgate 9,2094
Prof. Emil Kristoffersen,Damløkka 2,1617
Anna Lunde Jr.,Fosseløkka 11,3603
Emma Elise Eriksen,Vestre Eikehøgda 12,3571
Ida Kristiansen Sr.,Thomassgate 61,3997
Dr. Marius Kristiansen,Mikkelsgate 33,0594
Maria Olstad,Oppgang B Fossumsgate 73,1536
Hedda Thea Krogh,Oppgang A Tingsvingen 6,7241
Julie Huseby Halvorsen,Camillagata 6,0513
Aurora Nguyen,Prestesvingen 7,9692
Dr. Jonathan Fredriksen,Hansens Vei 1,2807
Kristine Ødegård Lie,Konvallflata 24,6086
Celine Kaja Andresen,Gransvei 8,7058
Prof. Leah Tangen,Øvre Fiolhagen 9,2092
Victoria Vegge Andresen,Oppgang A Jensens Gate 1,2265
Lars Andreas Torgersen,Oppgang A Østre Sjøhaugen 73,7560
Karoline Aurora Hagen,Oppgang A Geiterygggropa 24,2684
Vilde Kristine Sørensen,Oppgang A Jonathansgate 99,4098
Sebastian Even Olsen,Søndre Granittskrenten 3,7113
Jakob Theodor Mathisen,Oppgang B Strandsgate 36,4617
Dr. Silje Vegge,Elisesgate 58,9508
Filip Bjørnstad I,Oppgang B Bjørnstads Gate 53,5822
Andrea Holm Tangen,Henriksensvei 88,7224
Adrian Kristoffer Lunde,Søndre Damåsen 1,0303
Mikkel Dahl Fjeld,Oppgang A Konvallskrenten 83,1787
Nikolai Sæther Berge,Gamle Granflata 14,5012
Nora Nora Berg,Oppgang B Vestre Korssvingen 84,7738
Oliver Johannes Tangen,Selmas Gate 60,7223
Dr. Kasper Berntsen,Jakobsensgate 0,6460
Sondre Nikolai Nordby,Tingløkka 8,5936
Prof. Håkon Wold,Oppgang A Vassrøa 68,9454
Sunniva Moe,Søndre Lilleholtet 4,2659
Emil Bjerke,Oppgang A Malmrøa 1,1319
Prof. Sunniva Ødegård,Oppgang A Fiolbråten 8,1215
Nora Bjørnstad V,Oppgang A Korsspranget 16,6069
Oliver Thomas Johnsen,Litjberget 6,6611
Mats Torp,Oppgang A Nataliesvei 4,2062
Mathilde Sara Karlsen,Solduggspranget 3,0204
Dr. Mari Torp,Oppgang B Øvre Eikeekra 2,3292
Noah Fredriksen III,Kristoffersensvei 00,6389
Kristine Maria Moen,Andersgata 0,9436
Sunniva Arnesen Østli,Bruengen 58,2652
Kaja Hagen V,Oppgang A Nielsenveien 45,7140
Kristoffer Aasen,Oppgang B Blåveisåsen 24,2114
Sebastian Alexander Mathisen,Jonathansgate 35,8118
Magnus Alexander Hopland,Oppgang A Gamle Sjøhagen 1,4332
William Nygård Sr.,Oppgang A Øvre Kulunden 0,2271
Martine Madeleine Johannessen,Oppgang B Blåveisvika 1,7529
Silje Moe,Øvre Solduggengen 35,3834
Prof. Aurora Hopland,Sollyngen 43,3543
Jenny Hansen,Torgbakken 79,8401
Jonathan Jørgensen Smogeli,Leil. 433 Østre Blåveismyra 2,0763
Kristoffer Kasper Skuterud,Oppgang B Gamle Konvallhagen 73,8802
Simen Nygård,Oppgang B Nedre Heggeskrenten 0,4812
Mathias Kristian Christiansen,Oppgang B Øvre Granlia 74,2685
Prof. Silje Moen,Oppgang B Nedre Malmstien 2,3940
Dr. Mia Sørlie,Maries Vei 8,5680
Tiril Sandra Thoresen,Sunnivaveien 93,9105
Ingrid Eide II,Vestre Litjgjerdet 71,4590
Dr. Jenny Bjerke,Haugens Gate 43,8484
Adrian Elias Solheim,Leil. 484 Vestre Litjbakken 5,0592
Mia Jakobsen Larsen,Leil. 202 Høyholtet 85,3721
Adrian Fossum V,Oppgang A Vestre Solhaugen 59,4617
Lars Østli Aalerud,Sollis Gate 80,7877
Prof. Marte Østby,Leil. 209 Johansenveien 6,5724
Sandra Maren Bakken,Høygata 30,9603
Prof. Kasper Kristoffersen,Oppgang A Ruudveien 3,5937
Dr. Julie Martinsen,Oppgang A Mathisenveien 62,4697
Martine Victoria Haugen,Vestre Bjørkelyngen 50,2232
Kaja Sara Fjeld,Øvre Klokkerlia 4,1251
Lars Moen,Oppgang B Nygårdveien 2,2120
Benjamin Andresen Aalerud,Nedre Fosseringen 08,2053
Malin Kristiansen,Bjørkeplassen 2,7590
Mathias Wold IV,Konvallkroken 2,4045
Elise Rasmussen Andreassen,Bakkensgate 94,6737
Nora Skuterud,Vestre Høylia 3,5904
Dr. Simen Fjeld,Nielsengata 41,7370
Aurora Mina Torgersen,Søndre Sjøberget 55,3120
Linnea Svendsen Henriksen,Halvorsensvei 22,5345
Jonas Kvarme II,Oppgang B Moens Vei 41,4700
Martin Bakken,Leil. 767 Sindregata 5,5694
Tuva Skuterud III,Oppgang A Kristineveien 13,4316
Dr. Aksel Smogeli,Øvre Korstjernet 23,9259
Ida Camilla Fossum,Oppgang B Tobiasveien 7,2834
Dr. Kristoffer Gran,Øvre Eikestykket 4,1336
Prof. Benjamin Aas,Oppgang A Fredriksgate 90,1179
Prof. Mathilde Halvorsen,Jakobveien 31,8208
Camilla Mari Torp,Kaspers Vei 0,8450
Lucas Halvorsen Sr.,Prestetjernet 15,2607
Magnus Johnsen Edvardsen,Søndre Granitthaugen 47,5904
Mats Theodor Smedsrud,Oppgang A Vestre Klokkerstubben 0,2210
Prof. Martin Torgersen,Oppgang B Søndre Lillelyngen 34,6895
Martin Larsen IV,Leil. 189 Gundersens Vei 66,4326
Lars Rasmussen III,Leil. 285 Konvalllunden 78,7025
Dr. Jenny Jacobsen,Nedre Hestemyrhavna 0,1713
Fredrik Bjerke II,Oppgang B Øvre Lillestranda 67,3442
Tiril Ødegård Røed,Oppgang A Bjerkesgate 71,1522
Marius Nilsen,Oppgang B Sørensensgate 96,5776
Dr. Tiril Aas,Geiteryggengen 0,9914
Nora Madeleine Pettersen,Damrøa 87,9393
Nora Johnsen,Oppgang A Thoresengata 6,7580
Hanna Aasen Larsen,Oppgang A Geiteryggjordet 1,1433
Jonathan Smogeli,Leil. 397 Solmyra 1,3145
Eirik Sæther,Leil. 387 Malmeggen 48,6843
Frida Martine Christiansen,Bergs Gate 15,1923
Emilie Emilie Huseby,Oppgang A Camillas Vei 55,7040
Andreas Eirik Edvardsen,Bekkerøa 84,2336
Sebastian Adrian Bjørnstad,Høyåsen 75,6293
Prof. Andreas Finstad,Oppgang A Berntsensvei 1,0576
Prof. Mia Berge,Oppgang A Moesvei 84,8809
Linnea Maja Hagen,Oppgang B Pedersens Gate 92,1295
Prof. Thomas Hopland,Eikeberget 2,4608
Jørgen Kristian Jacobsen,Oppgang B Vestre Sollunden 84,0855
Nikolai Eriksen Smedsrud,Oppgang B Mathildegata 62,1357
Joakim Jørgen Thoresen,Løkensvei 58,5035
Kaja Huseby Johansen,Oppgang A Heggeroa 69,0112
Emilie Kleven Lie,Geiteryggkollen 3,6280
Herman Mathias Lie,Evensvei 28,7596
Herman Evensen,Østre Hestemyrhagen 4,4473
